date,close_count,warmup_eligible_count,close_coverage_ratio
2011-08-19,817,717,0.522045
2011-08-22,817,719,0.522045
2011-08-23,817,719,0.522045
2011-08-24,817,719,0.522045
2011-08-25,817,719,0.522045
2011-08-26,817,720,0.522045
2011-08-29,817,720,0.522045
2011-08-30,819,723,0.523323
2011-08-31,819,723,0.523323
2011-09-01,819,723,0.523323
2011-09-02,819,723,0.523323
2011-09-05,819,723,0.523323
2011-09-06,820,723,0.523962
2011-09-07,820,723,0.523962
2011-09-08,821,724,0.524601
2011-09-09,821,724,0.524601
2011-09-13,821,726,0.524601
2011-09-14,821,726,0.524601
2011-09-15,821,727,0.524601
2011-09-16,821,727,0.524601
2011-09-19,822,727,0.52524
2011-09-20,823,727,0.525879
2011-09-21,823,727,0.525879
2011-09-22,823,727,0.525879
2011-09-23,823,728,0.525879
2011-09-26,823,728,0.525879
2011-09-27,823,728,0.525879
2011-09-28,824,729,0.526518
2011-09-29,824,729,0.526518
2011-09-30,824,729,0.526518
2011-10-10,824,729,0.526518
2011-10-11,824,729,0.526518
2011-10-12,824,729,0.526518
2011-10-13,824,732,0.526518
2011-10-14,824,733,0.526518
2011-10-17,824,733,0.526518
2011-10-18,825,733,0.527157
2011-10-19,825,733,0.527157
2011-10-20,825,733,0.527157
2011-10-21,825,735,0.527157
2011-10-24,825,735,0.527157
2011-10-25,825,736,0.527157
2011-10-26,825,736,0.527157
2011-10-27,825,738,0.527157
2011-10-28,828,738,0.529073
2011-10-31,828,740,0.529073
2011-11-01,828,740,0.529073
2011-11-02,829,740,0.529712
2011-11-03,830,742,0.530351
2011-11-04,830,742,0.530351
2011-11-07,830,743,0.530351
2011-11-08,830,743,0.530351
2011-11-09,830,743,0.530351
2011-11-10,830,745,0.530351
2011-11-11,830,745,0.530351
2011-11-14,830,745,0.530351
2011-11-15,830,746,0.530351
2011-11-16,830,746,0.530351
2011-11-17,830,748,0.530351
2011-11-18,830,748,0.530351
2011-11-21,830,748,0.530351
2011-11-22,830,750,0.530351
2011-11-23,830,751,0.530351
2011-11-24,830,751,0.530351
2011-11-25,830,751,0.530351
2011-11-28,830,752,0.530351
2011-11-29,830,752,0.530351
2011-11-30,831,752,0.53099
2011-12-01,831,754,0.53099
2011-12-02,831,754,0.53099
2011-12-05,831,755,0.53099
2011-12-06,831,755,0.53099
2011-12-07,831,755,0.53099
2011-12-08,831,755,0.53099
2011-12-09,831,755,0.53099
2011-12-12,832,755,0.531629
2011-12-13,832,755,0.531629
2011-12-14,832,756,0.531629
2011-12-15,832,759,0.531629
2011-12-16,833,759,0.532268
2011-12-19,833,760,0.532268
2011-12-20,834,760,0.532907
2011-12-21,834,760,0.532907
2011-12-22,834,760,0.532907
2011-12-23,834,761,0.532907
2011-12-26,834,761,0.532907
2011-12-27,834,761,0.532907
2011-12-28,835,761,0.533546
2011-12-29,835,761,0.533546
2011-12-30,835,762,0.533546
2012-01-04,835,762,0.533546
2012-01-05,835,762,0.533546
2012-01-06,836,762,0.534185
2012-01-09,836,763,0.534185
2012-01-10,837,763,0.534824
2012-01-11,837,763,0.534824
2012-01-12,837,766,0.534824
2012-01-13,838,766,0.535463
2012-01-16,839,766,0.536102
2012-01-17,839,766,0.536102
2012-01-18,839,767,0.536102
2012-01-19,839,769,0.536102
2012-01-20,839,770,0.536102
2012-01-30,839,770,0.536102
2012-01-31,839,770,0.536102
2012-02-01,839,770,0.536102
2012-02-02,839,770,0.536102
2012-02-03,839,772,0.536102
2012-02-06,839,772,0.536102
2012-02-07,839,772,0.536102
2012-02-08,839,772,0.536102
2012-02-09,839,772,0.536102
2012-02-10,839,773,0.536102
2012-02-13,839,773,0.536102
2012-02-14,839,774,0.536102
2012-02-15,839,777,0.536102
2012-02-16,839,777,0.536102
2012-02-17,840,779,0.536741
2012-02-20,841,779,0.53738
2012-02-21,841,779,0.53738
2012-02-22,841,780,0.53738
2012-02-23,841,780,0.53738
2012-02-24,841,780,0.53738
2012-02-27,841,780,0.53738
2012-02-28,841,780,0.53738
2012-02-29,841,780,0.53738
2012-03-01,841,780,0.53738
2012-03-02,841,783,0.53738
2012-03-05,841,783,0.53738
