code,exists,load_error,first_date,last_date,calendar_years,rows_total,rows_in_window,duplicate_dates,missing_columns,close_nan_ratio,volume_nan_ratio,amount_nan_ratio,invalid_close_count,spans_requested_window,strict_20y_quality_ok,path
600305,True,,2001-02-06,2026-05-29,25.31,6077,4897,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600305.parquet
300919,True,,2020-12-23,2026-05-29,5.43,1314,1314,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/300919.parquet
688239,True,,2021-07-05,2026-05-29,4.9,1187,1187,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688239.parquet
002881,True,,2017-06-22,2026-05-29,8.93,2169,2169,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002881.parquet
000521,True,,2000-01-04,2026-05-29,26.4,6288,4863,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/000521.parquet
600741,True,,2000-01-04,2026-05-29,26.4,6260,4826,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600741.parquet
000887,True,,2000-01-04,2026-05-29,26.4,6033,4614,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/000887.parquet
002035,True,,2004-09-01,2026-05-29,21.74,5180,4878,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/002035.parquet
601038,True,,2012-08-08,2026-05-29,13.8,3351,3351,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/601038.parquet
601208,True,,2011-05-20,2026-05-29,15.03,3640,3640,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/601208.parquet
002518,True,,2010-12-07,2026-05-29,15.47,3725,3725,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002518.parquet
600546,True,,2003-07-31,2026-05-29,22.83,5403,4821,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600546.parquet
603515,True,,2016-08-19,2026-05-29,9.77,2370,2370,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/603515.parquet
002158,True,,2007-08-17,2026-05-29,18.78,4540,4540,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002158.parquet
300685,True,,2017-08-02,2026-05-29,8.82,2140,2140,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/300685.parquet
300827,True,,2020-04-10,2026-05-29,6.13,1471,1471,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/300827.parquet
688697,True,,2021-09-17,2026-05-29,4.7,1133,1133,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/688697.parquet
603383,True,,2017-05-22,2026-05-29,9.02,2188,2188,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/603383.parquet
600085,True,,2000-01-04,2026-05-29,26.4,6357,4946,0,,0.0,0.0,0.0,0,True,True,/Users/jacklondon/Documents/study/lianghua/data/parquet/600085.parquet
002281,True,,2009-08-21,2026-05-29,16.77,4004,4004,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002281.parquet
601222,True,,2011-08-08,2026-05-29,14.81,3576,3576,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/601222.parquet
000657,True,,2000-01-04,2026-05-29,26.4,5342,3913,0,,0.0,0.0,0.0,0,True,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/000657.parquet
002409,True,,2010-05-25,2026-05-29,16.01,3583,3583,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/002409.parquet
603456,True,,2014-10-10,2026-05-29,11.63,2790,2790,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/603456.parquet
300820,True,,2020-02-13,2026-05-29,6.29,1526,1526,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/300820.parquet
605020,True,,2021-07-09,2026-05-29,4.89,1183,1183,0,,0.0,0.0,0.0,0,False,False,/Users/jacklondon/Documents/study/lianghua/data/parquet/605020.parquet
